기준년월	지역명	지역코드	법정동	아파트	거래금액	년	월	일	건축년도	전용면적	지번	층
202304	강남구	11680	 역삼동	역삼래미안	     228,000	2023	4	22	2005	80.87	757	6
202304	강남구	11680	 역삼동	래미안펜타빌	     290,000	2023	4	23	2007	158.58	713-7	7
202304	강남구	11680	 역삼동	역삼푸르지오	     168,000	2023	4	25	2006	59.8848	754-1	2
202304	강남구	11680	 역삼동	대우디오빌플러스	      38,000	2023	4	26	2004	43.99	824-25	2
202304	강남구	11680	 역삼동	동부센트레빌	     153,000	2023	4	26	1998	59.97	716	7
202304	강남구	11680	 역삼동	개나리래미안	     230,000	2023	4	27	2006	84.93	754	16
202304	강남구	11680	 역삼동	개나리래미안	     186,000	2023	4	28	2006	59.95	754	8
202304	강남구	11680	 역삼동	동부센트레빌	     159,000	2023	4	29	1998	59.97	716	17
202304	강남구	11680	 역삼동	한화진넥스빌	      35,000	2023	4	29	2001	39.2	706-20	6
202304	강남구	11680	 역삼동	래미안그레이튼	     245,000	2023	4	30	2009	84.97	763-16	5
202304	강남구	11680	 개포동	개포래미안포레스트	     228,000	2023	4	1	2020	84.83	1282	18
202304	강남구	11680	 개포동	삼익대청아파트	     140,000	2023	4	1	1992	60	12	15
202304	강남구	11680	 개포동	성원대치2단지아파트	     124,500	2023	4	1	1992	49.86	12	8
202304	강남구	11680	 개포동	디에이치아너힐즈	     264,000	2023	4	2	2019	84.3558	138	23
202304	강남구	11680	 개포동	개포래미안포레스트	     219,000	2023	4	5	2020	84.86	1282	15
202304	강남구	11680	 개포동	개포주공5단지	     249,000	2023	4	7	1983	83.17	187	13
202304	강남구	11680	 개포동	개포래미안포레스트	     170,000	2023	4	8	2020	59.92	1282	12
202304	강남구	11680	 개포동	성원대치2단지아파트	     102,000	2023	4	10	1992	39.53	12	4
202304	강남구	11680	 개포동	성원대치2단지아파트	      90,000	2023	4	11	1992	33.18	12	5
202304	강남구	11680	 개포동	성원대치2단지아파트	      95,000	2023	4	12	1992	33.18	12	10
202304	강남구	11680	 개포동	디에이치아너힐즈	     249,000	2023	4	12	2019	76.1709	138	21
202304	강남구	11680	 개포동	성원대치2단지아파트	     102,000	2023	4	13	1992	39.53	12	8
202304	강남구	11680	 개포동	디에이치아너힐즈	     250,000	2023	4	14	2019	84.357	138	7
202304	강남구	11680	 개포동	디에이치아너힐즈	     267,000	2023	4	14	2019	84.3558	138	15
202304	강남구	11680	 개포동	디에이치아너힐즈	     245,000	2023	4	15	2019	76.1709	138	7
202304	강남구	11680	 개포동	디에이치아너힐즈	     270,000	2023	4	15	2019	84.3558	138	9
202304	강남구	11680	 개포동	디에이치아너힐즈	     270,000	2023	4	15	2019	84.3558	138	9
202304	강남구	11680	 개포동	래미안블레스티지	     185,000	2023	4	18	2019	59.967	1280	22
202304	강남구	11680	 개포동	래미안블레스티지	     185,000	2023	4	18	2019	59.967	1280	22
202304	강남구	11680	 개포동	우성8	     190,000	2023	4	19	1987	79.61	179	8
202304	강남구	11680	 개포동	디에이치아너힐즈	     197,000	2023	4	19	2019	59.7479	138	13
202304	강남구	11680	 개포동	개포래미안포레스트	     212,000	2023	4	24	2020	74.66	1282	6
202304	강남구	11680	 개포동	성원대치2단지아파트	     104,800	2023	4	24	1992	39.53	12	15
202304	강남구	11680	 개포동	개포자이프레지던스	     214,000	2023	4	24	2023	59.98	189	15
202304	강남구	11680	 개포동	개포래미안포레스트	     212,000	2023	4	24	2020	74.66	1282	6
202304	강남구	11680	 개포동	래미안블레스티지	     249,500	2023	4	25	2019	84.94	1280	26
202304	강남구	11680	 개포동	개포래미안포레스트	     230,000	2023	4	26	2020	84.86	1282	9
202304	강남구	11680	 개포동	래미안블레스티지	     249,500	2023	4	26	2019	84.94	1280	26
202304	강남구	11680	 개포동	삼익대청아파트	     140,000	2023	4	26	1992	60	12	2
202304	강남구	11680	 개포동	래미안블레스티지	     190,000	2023	4	27	2019	59.967	1280	11
202304	강남구	11680	 개포동	성원대치2단지아파트	     108,000	2023	4	27	1992	39.53	12	10
202304	강남구	11680	 개포동	개포주공5단지	     277,000	2023	4	29	1983	83.17	187	10
202304	강남구	11680	 개포동	디에이치아너힐즈	     260,000	2023	4	30	2019	84.357	138	5
202304	강남구	11680	 청담동	현대한강빌라	     295,000	2023	4	1	1992	136.26	106	3
202304	강남구	11680	 청담동	이니그마빌	     350,000	2023	4	3	2001	244.77	94	4
202304	강남구	11680	 청담동	청담8차상지리츠빌	     385,000	2023	4	5	2003	203.47	121-14	2
202304	강남구	11680	 청담동	청담아이파크	     259,000	2023	4	5	1992	110.14	130	8
202304	강남구	11680	 청담동	청담대우멤버스카운티8차	     240,500	2023	4	8	2004	141.04	110	4
202304	강남구	11680	 청담동	이니그마빌	     600,000	2023	4	9	2001	244.77	94	2
202304	강남구	11680	 청담동	청담대림이-편한세상	     190,000	2023	4	18	2002	81.84	30-33	4
202304	강남구	11680	 청담동	청담어퍼하우스	     600,000	2023	4	24	2019	197.73	64-1	2
202304	강남구	11680	 청담동	청담자이	     360,000	2023	4	25	2011	89.115	134-38	26
202304	강남구	11680	 청담동	청담디에브스아파트	      96,500	2023	4	25	2017	78.7	62-6	2
202304	강남구	11680	 청담동	동양파라곤	     680,000	2023	4	26	2006	224.3836	69-18	10
202304	강남구	11680	 청담동	래미안청담로이뷰	     380,000	2023	4	27	1992	110.2	134	12
202304	강남구	11680	 삼성동	LG선릉에클라트(B)	      34,000	2023	4	3	2004	36.35	142-3	15
202304	강남구	11680	 삼성동	삼성월드타워	     160,000	2023	4	5	1997	84.202	3-1	9
202304	강남구	11680	 삼성동	삼성동롯데캐슬킹덤	     298,000	2023	4	7	2005	170.8	43	7
202304	강남구	11680	 삼성동	롯데캐슬프레미어	     367,000	2023	4	7	2007	213.435	11	18
202304	강남구	11680	 삼성동	롯데캐슬프레미어	     305,000	2023	4	12	2007	121.931	11	19
202304	강남구	11680	 삼성동	삼성동힐스테이트 1단지	     249,000	2023	4	13	2008	84.236	16-2	8
202304	강남구	11680	 삼성동	레미안삼성1차(101동)	     201,000	2023	4	13	2005	84.99	104-10	8
202304	강남구	11680	 삼성동	삼성동롯데아파트	     149,500	2023	4	14	2000	59.4	17	20
202304	강남구	11680	 삼성동	아델하우스	     480,000	2023	4	18	2008	211.6	64-5	1
202304	강남구	11680	 삼성동	롯데캐슬프레미어	     304,000	2023	4	21	2007	121.931	11	20
202304	강남구	11680	 대치동	대우아이빌명문가(891-23)	      28,000	2023	4	1	2004	33.06	891-23	8
202304	강남구	11680	 대치동	한보미도맨션2	     310,000	2023	4	1	1985	126.33	511	1
202304	강남구	11680	 대치동	쌍용대치아파트1동,2동,3동,5동,6동	     230,000	2023	4	4	1983	83.56	66	6
202304	강남구	11680	 대치동	은마	     207,000	2023	4	5	1980	76.79	316	7
202304	강남구	11680	 대치동	선경2차(8동-12동)	     377,000	2023	4	5	1985	127.75	506	14
202304	강남구	11680	 대치동	개포우성2	     367,000	2023	4	7	1984	127.78	500	13
202304	강남구	11680	 대치동	선경1차(1동-7동)	     400,000	2023	4	7	1983	163.92	506	9
202304	강남구	11680	 대치동	개포우성1	     269,000	2023	4	7	1983	84.81	503	5
202304	강남구	11680	 대치동	은마	     230,000	2023	4	10	1980	84.43	316	3
202304	강남구	11680	 대치동	은마	     210,000	2023	4	10	1979	76.79	316	8
202304	강남구	11680	 대치동	한보미도맨션1	     400,000	2023	4	10	1983	161.36	511	4
202304	강남구	11680	 대치동	대치아이파크	     200,000	2023	4	10	2008	59.96	888	4
202304	강남구	11680	 대치동	(977-)	     192,600	2023	4	10	2021	59.99	977	2
202304	강남구	11680	 대치동	(977-)	     237,600	2023	4	10	2021	77.97	977	2
202304	강남구	11680	 대치동	은마	     210,300	2023	4	12	1979	76.79	316	13
202304	강남구	11680	 대치동	은마	     232,000	2023	4	13	1979	84.43	316	4
202304	강남구	11680	 대치동	대치아이파크	     350,000	2023	4	13	2008	149.78	888	9
202304	강남구	11680	 대치동	은마	     207,000	2023	4	14	1979	76.79	316	2
202304	강남구	11680	 대치동	대치삼성	     240,000	2023	4	15	2000	97.35	1014-3	4
202304	강남구	11680	 대치동	래미안대치팰리스	     440,000	2023	4	15	2015	151.31	1027	28
202304	강남구	11680	 대치동	쌍용대치2	     225,000	2023	4	19	1983	84.49	65	7
202304	강남구	11680	 대치동	은마	     233,000	2023	4	20	1980	84.43	316	1
202304	강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      37,800	2023	4	20	2004	33.11	891-6	4
202304	강남구	11680	 대치동	대치삼성	     240,000	2023	4	21	2000	97.35	1014-3	15
202304	강남구	11680	 대치동	동부센트레빌	     418,000	2023	4	22	2005	145.83	670	2
202304	강남구	11680	 대치동	한보미도맨션2	     335,000	2023	4	24	1985	126.33	511	5
202304	강남구	11680	 대치동	한보미도맨션2	     315,000	2023	4	24	1985	115.05	511	11
202304	강남구	11680	 대치동	대우아이빌멤버스(891-26)	      31,000	2023	4	24	2003	31.393	891-26	11
202304	강남구	11680	 대치동	대치SKVIEW	     278,000	2023	4	26	2017	84.3382	1029	5
202304	강남구	11680	 대치동	대치아이파크	     374,500	2023	4	27	2008	119.58	888	12
202304	강남구	11680	 대치동	쌍용대치2	     285,000	2023	4	27	1983	120.76	65	8
202304	강남구	11680	 대치동	은마	     213,300	2023	4	28	1979	76.79	316	10
202304	강남구	11680	 대치동	은마	     203,000	2023	4	28	1979	76.79	316	1
202304	강남구	11680	 대치동	은마	     213,300	2023	4	28	1979	76.79	316	10
202304	강남구	11680	 신사동	압구정하이츠파크	     500,000	2023	4	10	2004	184.02	632	6
202304	강남구	11680	 신사동	압구정하이츠파크	     500,000	2023	4	19	2004	184.02	632	4
202304	강남구	11680	 논현동	아크로힐스논현	     265,000	2023	4	3	2014	113.087	276-1	8
202304	강남구	11680	 논현동	논현동월드메르디앙	     127,000	2023	4	5	2007	84.9943	212-13	5
202304	강남구	11680	 논현동	한양수자인어반게이트	      21,000	2023	4	11	2013	16.2	221-7	5
202304	강남구	11680	 논현동	신동아(22)	      91,500	2023	4	14	1997	35.73	22	8
202304	강남구	11680	 압구정동	현대1차(12,13,21,22,31,32,33동)	     405,000	2023	4	5	1976	131.48	369-1	4
202304	강남구	11680	 압구정동	신현대12차	     540,000	2023	4	22	1982	170.38	434	3
202304	강남구	11680	 압구정동	현대1차(12,13,21,22,31,32,33동)	     780,000	2023	4	27	1976	196.21	369-1	13
202304	강남구	11680	 압구정동	한양7	     318,000	2023	4	27	1981	106.22	528	3
202304	강남구	11680	 세곡동	강남신동아파밀리에1단지	      97,500	2023	4	24	2011	59.97	508	8
202304	강남구	11680	 자곡동	래미안포레	     139,000	2023	4	11	2014	84.99	687	7
202304	강남구	11680	 자곡동	강남한양수자인(4단지)	     193,000	2023	4	12	2014	101.18	686	10
202304	강남구	11680	 자곡동	강남자곡아이파크	     143,500	2023	4	22	2014	84.92	602	2
202304	강남구	11680	 자곡동	강남자곡아이파크	     144,000	2023	4	25	2014	84.83	602	10
202304	강남구	11680	 자곡동	엘에이치강남힐스테이트	      97,500	2023	4	29	2015	59.93	619	5
202304	강남구	11680	 자곡동	강남자곡아이파크	     120,500	2023	4	29	2014	59.96	602	4
202304	강남구	11680	 율현동	강남한신휴플러스6단지	     105,000	2023	4	21	2015	59.98	365	8
202304	강남구	11680	 율현동	강남한신휴플러스6단지	     105,000	2023	4	22	2015	59.98	365	8
202304	강남구	11680	 일원동	디에이치자이개포	     254,000	2023	4	1	2021	84.73	743	9
202304	강남구	11680	 일원동	한솔마을	     150,000	2023	4	1	1994	63.76	731	5
202304	강남구	11680	 일원동	푸른마을아파트101동~111동	     123,000	2023	4	1	1994	59.76	719	1
202304	강남구	11680	 일원동	푸른마을아파트101동~111동	     160,000	2023	4	2	1994	84.93	719	3
202304	강남구	11680	 일원동	가람	     196,000	2023	4	8	1993	84.95	735	3
202304	강남구	11680	 일원동	래미안 개포 루체하임	     188,000	2023	4	14	2018	59.99	741	12
202304	강남구	11680	 일원동	푸른마을아파트101동~111동	     130,000	2023	4	17	1994	59.76	719	15
202304	강남구	11680	 일원동	샘터마을	     201,000	2023	4	18	1994	134.438	718	1
202304	강남구	11680	 일원동	현대4	     162,000	2023	4	20	1987	84.98	614	11
202304	강남구	11680	 일원동	래미안 개포 루체하임	     222,000	2023	4	21	2018	84.99	741	3
202304	강남구	11680	 일원동	상록수	     189,700	2023	4	22	1993	84.95	734	4
202304	강남구	11680	 일원동	디에이치자이개포	     239,000	2023	4	24	2021	84.73	743	9
202304	강남구	11680	 일원동	목련타운	     177,000	2023	4	26	1993	134.71	716	8
202304	강남구	11680	 일원동	개포한신	     155,000	2023	4	29	1984	82.3	615-1	10
202304	강남구	11680	 수서동	강남데시앙포레	     138,500	2023	4	3	2014	59.88	795	11
202304	강남구	11680	 수서동	신동아	      94,500	2023	4	8	1992	39.51	736	7
202304	강남구	11680	 수서동	까치마을	      89,000	2023	4	12	1993	39.6	746	3
202304	강남구	11680	 수서동	까치마을	      82,000	2023	4	13	1993	34.44	746	10
202304	강남구	11680	 수서동	삼성	     158,000	2023	4	15	1997	84.97	747	2
202304	강남구	11680	 수서동	까치마을	      86,000	2023	4	22	1993	34.44	746	12
202304	강남구	11680	 수서동	신동아	      89,990	2023	4	25	1992	39.51	736	1
202304	강남구	11680	 수서동	까치마을	      83,000	2023	4	29	1993	34.44	746	5
202304	강남구	11680	 도곡동	래미안도곡카운티	     190,000	2023	4	1	2016	59.98	538-3	16
202304	강남구	11680	 도곡동	도곡렉슬	     259,000	2023	4	1	2006	84.9984	527	21
202304	강남구	11680	 도곡동	도곡렉슬	     356,000	2023	4	1	2006	114.9931	527	5
202304	강남구	11680	 도곡동	도곡렉슬	     249,000	2023	4	1	2006	84.9984	527	7
202304	강남구	11680	 도곡동	대우디오빌	      26,300	2023	4	1	2004	25.89	952	13
202304	강남구	11680	 도곡동	한신엠비씨	     184,500	2023	4	2	1988	84.74	895-8	8
202304	강남구	11680	 도곡동	타워팰리스1	     225,000	2023	4	3	2002	84.15	467	34
202304	강남구	11680	 도곡동	타워팰리스2	     410,000	2023	4	4	2003	159.44	467-17	22
202304	강남구	11680	 도곡동	도곡렉슬	     293,000	2023	4	4	2006	120.8233	527	2
202304	강남구	11680	 도곡동	도곡렉슬	     196,000	2023	4	5	2006	59.9818	527	16
202304	강남구	11680	 도곡동	래미안도곡카운티	     187,000	2023	4	5	2016	59.98	538-3	11
202304	강남구	11680	 도곡동	대림아크로빌	     290,000	2023	4	6	1999	138.657	467-6	39
202304	강남구	11680	 도곡동	도곡렉슬	     290,000	2023	4	8	2006	120.8233	527	7
202304	강남구	11680	 도곡동	우성4	     335,000	2023	4	8	1985	152.74	465	2
202304	강남구	11680	 도곡동	타워팰리스1	     358,000	2023	4	14	2002	137.24	467	43
202304	강남구	11680	 도곡동	도곡렉슬	     292,500	2023	4	15	2006	119.8906	527	15
202304	강남구	11680	 도곡동	도곡렉슬	     357,000	2023	4	15	2006	114.9931	527	19
202304	강남구	11680	 도곡동	도곡쌍용예가	     195,000	2023	4	15	1978	107.53	933	9
202304	강남구	11680	 도곡동	도곡렉슬	     255,000	2023	4	17	2006	84.9984	527	21
202304	강남구	11680	 도곡동	럭키(963)	     176,000	2023	4	18	1995	84.97	963	7
202304	강남구	11680	 도곡동	도곡렉슬	     306,000	2023	4	19	2006	120.8233	527	15
202304	강남구	11680	 도곡동	도곡렉슬	     165,000	2023	4	19	2006	59.9772	527	4
202304	강남구	11680	 도곡동	삼성래미안	     168,000	2023	4	19	2001	59.96	91-5	8
202304	강남구	11680	 도곡동	대림아크로빌	     225,000	2023	4	20	1999	130.545	467-6	13
202304	강남구	11680	 도곡동	타워팰리스1	     440,000	2023	4	20	2002	164.97	467	11
202304	강남구	11680	 도곡동	럭키(963)	     164,000	2023	4	21	1995	84.97	963	1
202304	강남구	11680	 도곡동	삼성래미안	     172,000	2023	4	22	2001	59.96	91-5	4
202304	강남구	11680	 도곡동	도곡렉슬	     325,000	2023	4	22	2006	119.8906	527	11
202304	강남구	11680	 도곡동	도곡렉슬	     269,000	2023	4	22	2006	84.9984	527	17
202304	강남구	11680	 도곡동	도곡렉슬	     258,000	2023	4	22	2006	84.9984	527	3
202304	강남구	11680	 도곡동	도곡렉슬	     263,000	2023	4	22	2006	84.9984	527	19
202304	강남구	11680	 도곡동	도곡렉슬	     178,000	2023	4	22	2006	59.9772	527	14
202304	강남구	11680	 도곡동	우성캐릭터199	     240,000	2023	4	24	1998	164.97	467-24	12
202304	강남구	11680	 도곡동	도곡렉슬	     408,000	2023	4	25	2006	134.9023	527	4
202304	강남구	11680	 도곡동	럭키(462)	     208,000	2023	4	27	1986	79.89	462	5
202304	강남구	11680	 도곡동	도곡렉슬	     323,000	2023	4	28	2006	119.8906	527	19
202304	강남구	11680	 도곡동	럭키(963)	     177,000	2023	4	28	1995	84.97	963	15
202304	강남구	11680	 도곡동	래미안도곡카운티	     197,000	2023	4	29	2016	59.98	538-3	12
202304	강남구	11680	 도곡동	도곡렉슬	     250,000	2023	4	29	2006	84.9231	527	19
202304	강남구	11680	 도곡동	매봉삼성	     149,000	2023	4	29	1999	83.49	966	21
202303	강남구	11680	 역삼동	역삼푸르지오	     170,000	2023	3	1	2006	59.8848	754-1	15
202303	강남구	11680	 역삼동	역삼푸르지오	     175,500	2023	3	4	2006	59.8848	754-1	21
202303	강남구	11680	 역삼동	역삼푸르지오	     205,000	2023	3	6	2006	84.9097	754-1	15
