,title,text,date
346,"TIMEFOLIO 글로벌AI인공지능액티브 ETF, 생성형 AI","우리가 AI라고 불리는 인공지능은 예전부터 사용이 되고 있었는데요. 챗봇을 이용한다거나, 혼자 있는 노인에게 AI 스피커 누구(NUGU)를... 텍스트, 오디오, 이미지 등 기존 콘텐츠를 활용해 유사한 콘텐츠를 새롭게 만들어 내는 (AI) 기술인데요. 제너레이티브...",2023.07.06.
347,인공지능 GPU 관련주 - AI 반도체 엔비디아 AMD 테슬라 주가...,"근본적으로 인공지능이 어떻게 ""지능""을 가지게 되는지를 알아야 적합한 투자처를 찾을 수 있습니다. 개인적으로 인공지능의 발전에는 GPU 가 가장 큰 역할을 했다고 생각합니다. 그래픽 처리용 칩셋이 왜 인공지능과 관계가 있을까요? AI 는 기존의 데이터를 학습하는 과정을...",2023.06.28.
348,대구 인공지능에 거는 기대!!,대구 인공지능 최근 Ghat Gpt의 등장이 나비 날개짓과 같은 파장을 일으켜주지 않을까 하는 기대감으로 우리는 바라보고 있습니다. 출처 : Chat Gpt 대구 인공지능 기술!! 이 기술을 통해 우리는 새로운 전환점을 맞이할 수 있지 않을까 하는 기대를 걸어봅니다. 대구 이 우리가...,2023.05.18.
349,"인공지능과 빅데이터를 활용한 수원시 권선구, 영통구, 팔달구...","#빅데이터상권분석 #인공지능상권분석 #상권분석전문가과정 #김영갑교수 #수원시상권분석 #영통구상권분석 #팔달구상권분석... 인공지능과 빅데이터를 활용한 수원시 권선구, 영통구, 팔달구, 장안구 상권분석 결과 및 시사점 2023년 9월 4일 김영갑교수의 과업 수원시는 아래...",2023.09.04.
350,터미네이터??:AI인공지능학원,AI인공지능에대해서 말해 보려고 합니다. AI에 대해서 많이 들어 보셨나요? 우리나라도 4차산업혁명에 대비하고자 AI산업을 열심히 육성중에 있습니다. AI(=artificial intelligence=인공지능) 입니다. 시대의 변화는 막을 수 없지만 잘이용한다면 앞으로 다가올 미래는 밝다는 것은...,2023.09.27.
351,있다 인공지능 혁명 축으로 투자할 것” (ft. 왜 돈이 없나...,손정의 소프트뱅크 비전펀드 8조 손실 “수중에 현금 45조 있다 인공지능 혁명 축으로 투자할 것” 손정의는 현재 자신의 수중에 5조엔(약 45조 5천억원) 이 넘는 현금이 있어 앞으로 반전 공세로 옮긴다며 인공지능(AI) 혁명을 축으로 투자 전략을 다시 적극화할 것이라고...,2023.08.11.
352,화물차 운송어플 인공지능 기반의 곳간로지스 프리모,"화물차 운송어플 인공지능 기반의 곳간로지스 프리모 © solomen, 출처 Unsplash 화물기사님들 주목! 그동안 전화로만 주문했던 번거로운 화물 배송 시스템을 이제는 어플을 이용해서 간단하고 편리하게 이용할 수 있는 서비스가 출시했습니다. 바로 곳간로지스의 '프리모'인데요. 어플...",2023.07.21.
353,기후위기에도 도움되는 인공지능AI 기술!,기후위기 관련해서도 인공 지능이 활용되다니 정말 신기하지 않나요? 다양한 환경 관련 기술에 대해 알아보는 것도 좋을 것 같습니다. 참고자료 Heinrich Böll Stiftung *이 콘텐츠는 한국환경공단 기자단 푸루美 12기 박윤서 기자의 기사입니다. 한국환경공단의 견해와 일치하지 않을...,2023.07.04.
354,아직 인공지능이 대체할 수 없는 직업과 이유,"인간 고유의 특성인 감성 지능과 틀을 벗어나는 사고와 같은 작업은 인공지능이 대체하기 어려우며, 이러한 기술을 중심으로 이루어지는 직업은 인공지능으로 대체될 가능성이 당분간은 어려울 거라 예상할 수 있습니다. 창의성 전문가들의 예상으로 가까운 미래에...",2023.05.10.
355,인공지능 ETF ARIRANG 글로벌인공지능산업MV 분석 및 배당금,"인공지능 ETF ARIRANG 글로벌인공지능산업MV 분석 및 배당금 참조 자료 : ARIRANG ETF 홈페이지 1. ARIRANG 글로벌인공지능산업MV ETF 일반 개요 일반 개요 ETF 종목명 ARIRANG 글로벌인공지능산업MV 자산운용회사 한화자산운용 최초 상장일 2022.8.17 상장 주식 수 500,000...",2023.09.14.
356,인공지능의 NEW 관련주 '테슬라',"테슬라는 약 3억 달러 상당의 인공지능 컴퓨팅 클러스터를 선보이면서, 이 슈퍼컴퓨터의 경우 '엔비디아'의 H100 GPU 1만 개가 탑재되고... 움직임이 인공지능에 굉장히 막대한 영향을 끼쳐서, 제2의 이차전지의 상승을 이끌 수 있는 美 기업이 되지 않을까? 하는 기대가 있다....",2023.09.01.
357,"네이버의 토종 인공지능, 하이퍼클로바X 써 봤습니다",언어모델 인공지능으로 텍스트를 기반으로 인공지능이 질문에 대한 답을 하는 것이죠. 하이퍼클로바X는 이번에 새로 발표한 것은 아니며 2021년에 선보인 하이퍼클로바X의 향상 버전입니다. 네이버는 인공지능 사업을 위해 매출의 20%를 개발비로 투자할 만큼 AI에 대한 강한 의지를...,2023.08.29.
358,"새로운 슈퍼컴퓨팅 시대 개막 : 엑사플롭스, 인공지능, 양자컴퓨터","<KISTI ISSUE BRIEF 제55호 : 새로운 슈퍼컴퓨팅 시대 개막> - 엑사플롭스, 인공지능, 양자컴퓨터 - 대규모 시뮬레이션 연구에 주로... 주인공이다. 프론티어의 실측성능은 1.1엑사플 롭스로 1초에 110경 번의 실수연산을 수행할 수 있다. ‘엑사스케일’의 시대가...",2023.06.20.
359,인공지능 화가 달리2로 그리고 싶은 그림 10초 내로 그리고...,OpenAI에서 개발한 인공지능 화가 달리2로 그리고 싶은 그림을 텍스트로 입력하면 바로 그림이 그려집니다. 설명이 필요 없을 정도로... 인공지능 화가 달리2로 그리고 싶은 그림 10초 내로 그리고 저장하기 크롬 브라우저 접속하고 로그인하기 PC 컴퓨터 또는 노트북...,2023.02.22.
360,[춘천 미래 인공지능과 교통 인프라 확충],"""2023 춘천 AWS 딥레이서 챔피언십"" - 미래의 인공지능 인재를 위한 경쟁의 무대! 지난 17일, 인공지능의 세계에서 가장 강력하게 주목받는 경쟁의 무대 '2023 춘천 AWS 딥레이서 챔피언십'이 성대하게 개최되었습니다. 이 경기장은 춘천의 커먼즈필드에서 펼쳐졌는데요...",2023.10.09.
361,어디서 '인공지능 골판지' 나오나?;; - 영풍제지 주가 (feat....,"요즘 뭐 인공지능이 골판지 업계에 파란을 일으키고 있는 일이 있나 싶어 골판지 업계 2위로 알려진 '깨끗한나라'의 주가와 지난해 말부터 일봉으로 비교해 보면... 완전히 따로 노는... ㅋ 영풍제지 vs. 깨끗한나라 (골판지 업계 1, 2위) 아래 기사에서 보이는 것처럼 깨끗한나라가...",2023.06.02.
362,모르면 손해인 대화형 인공지능 ‘ChatGPT’ | 사용방법...,ChatGPT는 일론 머스크와 샘 알트만이 공동으로 창설한 인공지능연구소 OpenAI에서 2022년 11월 30일 선보인 생성AI 서비스입니다. 5일만에... ChatGPT는 자연어 처리 모델을 기반으로 인간의 피드백을 받아 훈련된 인공지능 모델입니다. 따라서 단순히 정형화된 정답을 내놓는...,2023.03.17.
363,"초거대AI 로봇, 인공지능과 로봇의 가능성","자율 주행 로봇의 경우 GPS와 센서 및 지능형 제어를 통해 도로 주행, 농업, 물류 및 군사 분야에서 사용됩니다. 인터넷과 연결되는 능력을 갖춘 초거대AI 로봇은 원격 조작 및 모니터링이 가능하며, 인공지능을 통한 대규모 데이터 수집 및 분석으로 향상된 기능을 제공합니다....",2023.10.17.
364,230906인공지능시대 청주시의 대표 코딩학원!,"#청주인공지능학원 #청주파이썬 인공지능과 함께 살아가야하는 시대의 영수보다 중요한 문제해결력!! 코딩을 통해 문제해결력이 생기고, 학습에 대한 긍정적인 영향을 미친다는 사실은 코딩을 통한 생각하기 능력이 창의적이며, 과학적인 이유입니다. 청주시에서 코딩학원을...",2023.09.06.
365,인공지능이 시험문제를 대신 출제하고 채점한다 : 콘커...,"최근 교육용 인공지능 도구들이 많이 출시되고 있다. 블로그에 ""인공지능""이라는 카테고리를 하나 만들어 포스팅을 하고 있다. 인공지능 도구 포스팅이 많아지며 조만간 카테고리를 다시 하위 카테고리로 나눠야 할 것 같다. 정말 무서운 기세다. ChatGPT 출시 이후 확산 속도가...",2023.06.06.
366,제대로 구분하는 혁신제품 ‘인공지능 지능형 불꽃감지기’...,그런 점에서 조달청 혁신제품에 선정된 ‘인공지능(AI) 지능형 불꽃감지기’는 실내에서 발생할 수 있는 화재를 미리 감지해서 알려주는 제품입니다. ‘인공지능(AI) 지능형 불꽃감지기’ (출처: 한선에스티) 한선에스티에서는 ‘(AI) 지능형 불꽃감지기’를...,2023.05.15.
367,코난테크놀로지 무상증자 주가 영향 / 인공지능 관련주,코난테크놀로지는 AI챗봇 열풍을 타고 인공지능 관련주 대장이였는데요. 국내 기업중 AI언어모델(LLM)을 개발하고 있기에 챗봇... 코난테크놀로지 매출 코난테크놀로지 수주 잔고 분명 인공지능의 파급력을 믿지만 아직까지 초기 단계라 시장점유율을 예측하기 어렵기에 주가를...,2023.09.23.
368,포킷 AI 인공지능 그림그리기 사이트에 챗GPT 활용법,얼리어답터 리뷰/IT정보 포킷 AI 인공지능 그림그리기 사이트에 챗GPT 활용법 by 엔돌슨 2023. 7. 9. 포킷 AI 인공지능 그림그리기 사이트 챗GPT 활용법 누구나 쉽게 원하는 이미지를 가질 수 있다면 얼마나 좋을까? 이런 취지로 포킷은 AI()을...,2023.07.09.
369,데이터 라벨링 인공지능 시대 주목할 분야(ft.크라우드웍스 교육),"이론통합패키지 : AIDE 자격증 교육에서 2023년 국민내일배움교육과 중복된 범위를 제거한 교육과정(인고지능 기초 이론 4과목 + 인공지능 심화 이론 5과목) 데이터라벨링 자격증을 취득하게 되면 아래와 같은 장점이 있습니다. 경력단절자, 주부 등 상관없이 취업의 길이...",2023.05.26.
370,인공지능 챗GPT가 만든 밈코인 실험 ‘터보 토드(Turbo Toad)',"com/view/turbotoad 챗GPT, GPT-4가 일반인들도 사용할 수 있을 정도로 공개 상용화 되면서 단순한 질문 Q&A 용도 이외에 인공지능에 대한 용도를... 인공지능으로 만드는, 또는 앞으로 만들어질 가능성이 높은 ‘Ai 코인’이 투기성 사기 코인으로 이용될 가능성이 높으니 이에 대해서...",2023.06.03.
371,인공지능(AI) 창업사업계획서 작성 교육 예정,"올해 5회로 개최되는 인공지능 산업컨설턴트, 창업지도사 양성과정에서 인공지능(AI) 창업사업계획서 작성법에 대한 강의가 예정되어 있습니다. 이 과정은 온라인 줌(Zoom)을 활용해 비대면이며, 교육은 매주 토요일 오전 9시에 시작됩니다.",2023.09.11.
372,2023년 공매도 털어버린 인공지능 주식 TOP 5,* 공매도 투자자들이 2023년 소수의 인공지능 주식 공매도 투자로 130억 달러 이상 손실을 기록했습니다. * 엔비디아 주가는 2023년 150% 이상 급등하였으며 강세 전망 이후 인공지능 관련 주식 광풍을 일으키고 있습니다. * 약세장을 예상했던 투자자들에게 큰 손실을...,2023.06.02.
373,"ChatGPT가 알려주는 로봇 전공 유명 대학, 인공지능 전공...","공학, 인공 지능, 기계 학습 등의 분야에서 우수한 연구와 교육 프로그램을 제공하고 있습니다. 로봇 관련... 인공지능 (AI)에 대한 깊이 있는 연구를 위한 학과나 학부는 주로 컴퓨터 과학, 전기 및 전자공학, 정보과학, 또는 그에...",2023.08.19.
374,인공지능의 첫걸음,"인공지능과 데이터 과학의 차이 인공지능 .. 인간의 지능적 판단 및 행위를 컴퓨팅 모델로 만드는 것 이유는 인간의 지능적 노동을 자동화 하려는 것, 인간의 단순반복적인 혹은 비효과적인 인지 작업을 대신 하는 기계를 만들고자 하는 것 인간의 지능에 대한 모델을 연구하고...",2023.05.01.
375,AI(인공지능) 넘어 'AGI(범용 인공지능)' 시대가 온다,"인간과 비슷한 수준의 사고를 하는 'AGI' 출처=한국정보통신기술협회 AGI(Artificial General Intelligence)는 인간과 비슷한 수준의 다양한 지적 작업을 수행할 수 있는 인공지능 시스템으로, '인공 일반 지능' 혹은 '범용 인공지능'으로 불리는데요. 다양한 인지 능력을 가지며, 문제...",2023.05.22.
376,AI 인공지능 관련주 엑셈 주가 전망 실적 차트 분석,AI 인공지능 관련주 엑셈 사업 부문 MaxGauge는 데이터베이스 성능 관리를 위한 전문 솔루션으로 데이터베이스 시스템의 가용 성 및... AI 인공지능 관련주 엑셈 주가 전망에 관해서 실적과 차트 분석해 드립니다. 출처;네이버 금융 AI 관련주 엑셈 매출 비중 추이 DB 성능...,2023.08.22.
377,[이벤트] 2023 광주예술인아카데미(GjAA) “AI(인공지능)와...,2023 광주예술인아카데미(GjAA) 현장트렌드강연 “AI(인공지능)와 예술” 시작에 앞서 홍보이벤트를 실시합니다. 현장 트렌드 강연의... 2023 광주예술인아카데미(GjAA) “AI(인공지능)와 예술” 강연 알리고 치킨 먹자! 참여기간 : 23. 10. 16. (월) ~ 10. 27. (금) 참여방법 : 구글폼...,2023.10.16.
378,"[일산cctv] 대형 카센터, 인공지능 영상분석으로 완벽한 보안...","안녕하세요, 고양cctv 일산cctv 인공지능 영상분석 전문기업 자비스넷입니다. 대형 공간을 운영하시는 분들은 어떻게 효율적으로... 자비스넷에선 실시간으로 상황 발생시 인공지능 영상분석을 통해 고객님께 즉시 통보해드리며, 그로인한 빠른 초기대응을 도와드리고...",2023.08.28.
379,"로봇, 인공지능(Ai) 관련 주식 비실비실 & 끝? (관련주 대장급...","어젠가 어디 지나가다가 어느 유명 경제 채널에서 ""로봇, 인공지능 관련주 주가 비실비실, 이제 테마 랠리 끝?"" .. 이런 제목을 본거 같은데요. 요즘 양으로? 승부하는 채널로 변질된 듯한 삼프로TV에서 봤나 싶었는데 아닌 모양입니다; 아래는 국내 로봇, 관련 테마주들의...",2023.02.20.
380,인공지능으로 대체 시작 (미국 5월 기업감원의 5% : 인공지능...,미국 기업들에서 이번 5월달에 ‘인공지능 때문에’ 실직했다는 인원이 꽤 많이 나타난 것으로 보도되면서 상당한 충격을 던져주고 있습니다. 아래 뉴스를 통해 보면 미국 기업에서 이번 5월 감원된 직원은 전체 약 8만 명인데 그 중에서 (Ai) 때문에 감원된 것으로 밝혀진...,2023.06.03.
381,"불리오 AI 테마 분석 : 주간수익률 23.6%, 인공지능(AI)","딥러닝을 이용한 인공지능 기술은 자율주행 자동차, 지능형 감시시스템(CCTV), 지능형 교통제어시스템 등에서 빠르게 적용되고... 초거대 AI는 딥러닝 기법을 쓰는 인공신경망 가운데서도 그 파라미터(매개변수)가 무수히 많은 AI를 말합니다. 즉, 대용량 데이터를...",2023.09.06.
382,인공지능 장단점 AI 경제 혁명에 대해 알아봅시다!,"인공지능(AI)은 세계 경제에 혁명을 가져올 잠재력이 있습니다. 인공지능(AI)이 현재 인간이 수행하는 많은 작업을 자동화할 수 있는 능력을 갖추고 있어 작업자들이 더 복잡하고 보람 있는 작업에 집중할 수 있도록 하기 때문인데요! 출처 : Pixabay 또한, (AI)은 데이터를...",2023.04.18.
383,[끝] 강연 참가 신청 <신기한 인공지능과 코딩 대모험> 노훈 작가,"채원이랑 존과 함께 떠나는 컴퓨터와 코딩, 인공지능의 놀라운 세계 <신기한 인공지능 코딩 대모험>의 저자 노훈 작가 강연에 초대합니다. 어른과 아이가 함께 듣는 과학 이야기 ""신기한 인공지능과 코딩"" 4차산업혁명과 시대! 무엇을, 어떻게 배워야 하나요?...",2023.10.10.
384,인공지능 그림 그려주는 AI 이미지 생성 단순 반복 시간 단축법,오늘은 단순 반복 작업이 요구되는 미드저니 인공지능 그림 그려주는 AI 이미지 생성 프로그램에 업무 시간을 효율적으로 단축시킬 수 있는 프롬프트 사용 방법 2가지를 알려드리도록 하겠습니다. prompt: /imagine a cat driving car 그림은 반복이 생명! 아시겠지만...,2023.10.13.
385,'반등'을 노리는 'AI(인공지능)',"#AI #인공지능 #AI생태계 #인공지능활용사업 #마음AI #코난테크놀로지 #셀바스AI #오브젠 #우모투 #돈깡 #탱고픽인플루언서 #대구남자 우리가 하반기에 본격적으로 기대해야 되는 분야는 '2차전지' 가 아니라, 바로 AI와 로봇이 그 주인공이 될 것이다. 이미 시장에서는 '2차전지'는...",2023.07.06.
386,인공지능뉴스 231006 : 군 사이버 전장관리 체계,오늘의 인공지능관련 뉴스만 몰아서 빠르게 봅시다. #인공지뉴스 #신문몰아보기 #핵심뉴스 ○ 10년 공들인 군 사이버 방어 시스템 현실화 : 사이버 전장관리 체계 탐색 개발 이르면 이달 내 사업 제안서 평가 사이버 정보 수집·공격 예측부터 군 자산 안전성 확보·실시간...,2023.10.06.
387,인공지능 시대에 살아간다는 것,https://blog.naver.com/dayz001/223027294303 어느 덧 인공지능 챗봇인 챗GPT가 각종 과제나 보고서는 물론 편지글도 써주는 시대다. 사용자가 어떤... 그런데 인공지능 챗봇인 챗GPT가 상용화되어 모두가 사용한다면? 모두가 판에 박힌 듯 비슷한 글만 쏟아낸다면 챗GPT로 뽑아낸 글은 더...,2023.10.04.
388,셀리온 카본온열매트 탄소매트 인공지능 전자파없는 전기매트...,"거기에 셀리온 인공지능 전자파없는 전기매트는 전 세계 어디에서나 최적의 수면 온도를 맞춰주기에 우리 아이 겨울 매트로 딱이다... 3채널 인공지능 맞춤형 온도조절로 전용 앱과 연결해 내가 사는 지역의 기온 온도와 실내 온도, 취향 정보를 기반해 온도가 작동되니까...",2023.10.12.
389,생성형 AI 인공지능으로 더 강력해진 어도비 포토샵 아이폰...,생성형 인공지능 기술을 소개해 드리겠습니다. 어도비 포토샵 생성형 AI 처음 이용하는 분들은 어도비 홈페이지에서 무료 체험판을... 생성형 인공지능의 도움으로 초보자도 쉽게 처리할 수 있습니다.(인터넷 연결 필수) 먼저 포토샵을 실행하고 편집하고자 하는 사진을...,2023.10.18.
